Order ID,Order Date,City,Category,Quantity,Revenue (INR),Delivery Partner
13648,2026-07-05,Bengaluru,Snacks,8,526,RapidVan
12713,2026-07-05,Hyderabad,Groceries,1,89,RapidVan
13751,2026-07-05,Bengaluru,Household Essentials,4,450,LocalHub
13752,2026-07-05,Bengaluru,Snacks,1,53,RapidVan
11035,2026-07-05,Hyderabad,Personal Care,2,305,CityLogix
12124,2026-07-05,Chennai,Groceries,7,493,CityLogix
12548,2026-07-05,Chennai,Snacks,6,254,CityLogix
12726,2026-07-05,Bengaluru,Groceries,4,368,LocalHub
13780,2026-07-05,Chennai,Bakery,7,498,CityLogix
12526,2026-07-05,Bengaluru,Snacks,7,389,QuickDash
12558,2026-07-05,Bengaluru,Personal Care,3,476,SwiftKart
13596,2026-07-05,Pune,Personal Care,4,781,LocalHub
13594,2026-07-05,Hyderabad,Bakery,8,560,CityLogix
11216,2026-07-05,Bengaluru,Beverages,8,361,QuickDash
12356,2026-07-05,Pune,Frozen Foods,6,910,LocalHub
12225,2026-07-05,Bengaluru,Beverages,6,298,LocalHub
11222,2026-07-05,Hyderabad,Beverages,3,133,RapidVan
12740,2026-07-05,Hyderabad,Groceries,3,294,RapidVan
11226,2026-07-05,Bengaluru,Household Essentials,5,592,QuickDash
10997,2026-07-05,Chennai,Baby Care,8,1334,CityLogix
12068,2026-07-05,Chennai,Groceries,4,270,RapidVan
12729,2026-07-05,Chennai,Groceries,1,97,LocalHub
13585,2026-07-05,Hyderabad,Baby Care,7,1387,SwiftKart
12289,2026-07-05,Bengaluru,Snacks,6,388,LocalHub
12684,2026-07-05,Bengaluru,Snacks,8,499,QuickDash
12614,2026-07-05,Bengaluru,Dairy,5,247,RapidVan
13672,2026-07-05,Bengaluru,Snacks,2,119,QuickDash
11109,2026-07-05,Pune,Dairy,4,219,RapidVan
12204,2026-07-05,Hyderabad,Groceries,4,345,CityLogix
13665,2026-07-05,Bengaluru,Frozen Foods,4,535,QuickDash
13656,2026-07-05,Chennai,Groceries,2,151,RapidVan
13643,2026-07-05,Hyderabad,Dairy,6,320,LocalHub
12641,2026-07-05,Chennai,Groceries,2,140,LocalHub
12644,2026-07-05,Chennai,Groceries,1,92,CityLogix
12694,2026-07-05,Pune,Bakery,3,234,LocalHub
11158,2026-07-05,Chennai,Frozen Foods,7,830,SwiftKart
12179,2026-07-05,Hyderabad,Frozen Foods,6,712,LocalHub
12176,2026-07-05,Bengaluru,Beverages,6,217,LocalHub
12275,2026-07-05,Bengaluru,Snacks,6,299,QuickDash
11170,2026-07-05,Hyderabad,Dairy,3,171,LocalHub
11068,2026-07-05,Bengaluru,Frozen Foods,5,667,CityLogix
13623,2026-07-05,Bengaluru,Beverages,1,46,LocalHub
11064,2026-07-05,Bengaluru,Snacks,2,128,RapidVan
12288,2026-07-05,Hyderabad,Beverages,2,98,LocalHub
11186,2026-07-05,Bengaluru,Personal Care,8,1184,RapidVan
11073,2026-07-05,Chennai,Frozen Foods,7,816,QuickDash
12785,2026-07-05,Hyderabad,Household Essentials,6,659,SwiftKart
13677,2026-07-05,Bengaluru,Baby Care,6,1293,LocalHub
12382,2026-07-05,Bengaluru,Household Essentials,7,882,SwiftKart
11981,2026-07-05,Bengaluru,Snacks,2,127,RapidVan
10963,2026-07-05,Chennai,Bakery,7,442,RapidVan
12424,2026-07-05,Hyderabad,Groceries,1,81,CityLogix
13514,2026-07-05,Hyderabad,Bakery,2,156,SwiftKart
11311,2026-07-05,Pune,Frozen Foods,4,556,CityLogix
10954,2026-07-05,Chennai,Personal Care,3,394,SwiftKart
13818,2026-07-05,Bengaluru,Snacks,7,430,QuickDash
12450,2026-07-05,Bengaluru,Frozen Foods,1,125,RapidVan
13506,2026-07-05,Bengaluru,Snacks,7,433,SwiftKart
12910,2026-07-05,Chennai,Household Essentials,1,108,SwiftKart
12469,2026-07-05,Pune,Groceries,2,202,SwiftKart
10950,2026-07-05,Bengaluru,Dairy,8,457,CityLogix
12914,2026-07-05,Chennai,Household Essentials,3,274,CityLogix
11329,2026-07-05,Bengaluru,Beverages,6,279,RapidVan
10947,2026-07-05,Pune,Snacks,1,70,LocalHub
13851,2026-07-05,Chennai,Groceries,1,84,CityLogix
11342,2026-07-05,Chennai,Dairy,6,320,QuickDash
11352,2026-07-05,Hyderabad,Household Essentials,4,472,RapidVan
12935,2026-07-05,Chennai,Groceries,5,390,SwiftKart
13470,2026-07-05,Pune,Beverages,1,54,LocalHub
13468,2026-07-05,Bengaluru,Snacks,1,68,QuickDash
13447,2026-07-05,Chennai,Groceries,2,171,LocalHub
11939,2026-07-05,Hyderabad,Household Essentials,1,114,LocalHub
12860,2026-07-05,Hyderabad,Frozen Foods,1,133,LocalHub
12904,2026-07-05,Bengaluru,Beverages,7,378,QuickDash
12487,2026-07-05,Pune,Snacks,3,209,LocalHub
12476,2026-07-05,Chennai,Groceries,6,443,CityLogix
12837,2026-07-05,Bengaluru,Baby Care,1,186,CityLogix
13547,2026-07-05,Hyderabad,Bakery,5,351,QuickDash
12032,2026-07-05,Bengaluru,Snacks,8,539,SwiftKart
12801,2026-07-05,Chennai,Dairy,1,53,RapidVan
12015,2026-07-05,Pune,Bakery,5,409,RapidVan
13223,2026-07-05,Chennai,Personal Care,7,689,LocalHub
12389,2026-07-05,Chennai,Groceries,8,585,CityLogix
12366,2026-07-06,Bengaluru,Baby Care,8,1873,CityLogix
11590,2026-07-06,Chennai,Groceries,1,77,CityLogix
11085,2026-07-06,Bengaluru,Baby Care,7,1338,QuickDash
11088,2026-07-06,Hyderabad,Groceries,5,460,QuickDash
12249,2026-07-06,Pune,Frozen Foods,3,462,LocalHub
12244,2026-07-06,Pune,Snacks,8,604,RapidVan
13703,2026-07-06,Bengaluru,Snacks,5,337,CityLogix
10991,2026-07-06,Hyderabad,Dairy,6,362,CityLogix
11102,2026-07-06,Bengaluru,Household Essentials,4,480,CityLogix
13136,2026-07-06,Bengaluru,Snacks,4,257,RapidVan
12367,2026-07-06,Bengaluru,Snacks,6,393,CityLogix
13230,2026-07-06,Bengaluru,Dairy,6,344,QuickDash
11561,2026-07-06,Bengaluru,Snacks,6,401,QuickDash
13694,2026-07-06,Bengaluru,Snacks,2,131,SwiftKart
11720,2026-07-06,Hyderabad,Snacks,2,112,CityLogix
11112,2026-07-06,Bengaluru,Snacks,3,194,QuickDash
13685,2026-07-06,Pune,Beverages,1,53,LocalHub
10992,2026-07-06,Pune,Groceries,4,352,SwiftKart
13719,2026-07-06,Hyderabad,Dairy,1,58,SwiftKart
12407,2026-07-06,Bengaluru,Bakery,3,215,LocalHub
13808,2026-07-06,Chennai,Groceries,4,362,LocalHub
11576,2026-07-06,Hyderabad,Beverages,4,175,CityLogix
13832,2026-07-06,Bengaluru,Dairy,7,423,CityLogix
13149,2026-07-06,Chennai,Groceries,6,464,SwiftKart
12524,2026-07-06,Chennai,Household Essentials,8,954,LocalHub
12478,2026-07-06,Hyderabad,Beverages,7,315,RapidVan
12427,2026-07-06,Bengaluru,Frozen Foods,4,545,CityLogix
12515,2026-07-06,Bengaluru,Snacks,2,113,QuickDash
11681,2026-07-06,Bengaluru,Household Essentials,2,219,CityLogix
13139,2026-07-06,Chennai,Beverages,1,37,SwiftKart
13744,2026-07-06,Chennai,Dairy,3,146,CityLogix
13734,2026-07-06,Pune,Groceries,6,616,CityLogix
13246,2026-07-06,Hyderabad,Beverages,7,265,SwiftKart
13278,2026-07-06,Hyderabad,Dairy,5,282,SwiftKart
10949,2026-07-06,Bengaluru,Groceries,8,697,SwiftKart
12365,2026-07-06,Bengaluru,Groceries,1,102,QuickDash
11641,2026-07-06,Hyderabad,Dairy,2,116,CityLogix
12535,2026-07-06,Bengaluru,Personal Care,2,260,QuickDash
11607,2026-07-06,Bengaluru,Beverages,4,172,SwiftKart
11005,2026-07-06,Chennai,Dairy,3,151,SwiftKart
10999,2026-07-06,Hyderabad,Dairy,7,378,QuickDash
11377,2026-07-06,Hyderabad,Baby Care,1,196,CityLogix
13224,2026-07-06,Hyderabad,Groceries,5,468,QuickDash
12813,2026-07-06,Bengaluru,Beverages,1,43,SwiftKart
13616,2026-07-06,Hyderabad,Baby Care,2,412,SwiftKart
13340,2026-07-06,Pune,Dairy,5,317,RapidVan
12135,2026-07-06,Pune,Dairy,3,197,CityLogix
11853,2026-07-06,Pune,Personal Care,3,478,RapidVan
11198,2026-07-06,Chennai,Groceries,5,448,SwiftKart
13068,2026-07-06,Hyderabad,Groceries,3,281,CityLogix
13404,2026-07-06,Pune,Household Essentials,5,708,LocalHub
13536,2026-07-06,Hyderabad,Beverages,8,350,CityLogix
13345,2026-07-06,Bengaluru,Snacks,1,64,QuickDash
13064,2026-07-06,Hyderabad,Beverages,6,258,LocalHub
12717,2026-07-06,Bengaluru,Snacks,6,367,LocalHub
12839,2026-07-06,Chennai,Beverages,5,194,QuickDash
12113,2026-07-06,Bengaluru,Snacks,6,396,LocalHub
12108,2026-07-06,Chennai,Baby Care,1,193,SwiftKart
13311,2026-07-06,Chennai,Groceries,6,508,RapidVan
11220,2026-07-06,Bengaluru,Beverages,8,348,LocalHub
13552,2026-07-06,Hyderabad,Personal Care,7,982,RapidVan
12102,2026-07-06,Bengaluru,Personal Care,4,576,LocalHub
12089,2026-07-06,Chennai,Groceries,4,264,RapidVan
12764,2026-07-06,Chennai,Frozen Foods,2,244,QuickDash
11240,2026-07-06,Pune,Beverages,2,91,SwiftKart
12788,2026-07-06,Chennai,Personal Care,4,515,QuickDash
11770,2026-07-06,Pune,Baby Care,5,1127,QuickDash
12160,2026-07-06,Bengaluru,Snacks,2,142,QuickDash
11855,2026-07-06,Bengaluru,Snacks,5,314,SwiftKart
12794,2026-07-06,Pune,Bakery,4,313,QuickDash
11131,2026-07-06,Bengaluru,Bakery,8,524,LocalHub
13326,2026-07-06,Chennai,Beverages,1,36,QuickDash
12678,2026-07-06,Hyderabad,Bakery,4,284,QuickDash
11339,2026-07-06,Chennai,Household Essentials,8,953,RapidVan
11487,2026-07-06,Chennai,Dairy,4,195,SwiftKart
11883,2026-07-06,Bengaluru,Groceries,3,285,QuickDash
12218,2026-07-06,Hyderabad,Personal Care,2,305,QuickDash
12612,2026-07-06,Bengaluru,Household Essentials,1,134,RapidVan
11930,2026-07-06,Hyderabad,Groceries,2,210,CityLogix
11945,2026-07-06,Hyderabad,Household Essentials,3,367,LocalHub
12643,2026-07-06,Bengaluru,Dairy,2,122,CityLogix
11961,2026-07-06,Pune,Baby Care,5,1159,QuickDash
13333,2026-07-06,Hyderabad,Frozen Foods,7,834,LocalHub
13314,2026-07-06,Hyderabad,Personal Care,1,135,QuickDash
13628,2026-07-06,Bengaluru,Dairy,4,246,RapidVan
11472,2026-07-06,Chennai,Groceries,8,609,SwiftKart
12030,2026-07-07,Pune,Household Essentials,1,129,RapidVan
12386,2026-07-07,Chennai,Frozen Foods,4,468,QuickDash
13012,2026-07-07,Bengaluru,Baby Care,8,1266,SwiftKart
11643,2026-07-07,Chennai,Household Essentials,2,211,QuickDash
11904,2026-07-07,Chennai,Snacks,7,351,RapidVan
12879,2026-07-07,Bengaluru,Snacks,3,208,LocalHub
11839,2026-07-07,Bengaluru,Snacks,7,474,SwiftKart
12836,2026-07-07,Hyderabad,Beverages,8,358,CityLogix
13216,2026-07-07,Hyderabad,Beverages,3,159,RapidVan
11611,2026-07-07,Hyderabad,Groceries,2,171,CityLogix
12920,2026-07-07,Hyderabad,Snacks,1,66,RapidVan
11940,2026-07-07,Chennai,Household Essentials,7,729,QuickDash
11941,2026-07-07,Hyderabad,Snacks,6,272,QuickDash
11962,2026-07-07,Bengaluru,Groceries,3,247,RapidVan
12922,2026-07-07,Bengaluru,Personal Care,8,1417,RapidVan
11603,2026-07-07,Bengaluru,Beverages,4,199,RapidVan
11730,2026-07-07,Bengaluru,Personal Care,7,1088,CityLogix
13032,2026-07-07,Pune,Personal Care,8,1596,QuickDash
13116,2026-07-07,Bengaluru,Groceries,8,709,CityLogix
13125,2026-07-07,Chennai,Dairy,8,453,CityLogix
12201,2026-07-07,Pune,Bakery,7,522,CityLogix
11747,2026-07-07,Pune,Beverages,3,138,QuickDash
13090,2026-07-07,Bengaluru,Beverages,4,189,CityLogix
12590,2026-07-07,Hyderabad,Groceries,3,319,QuickDash
12251,2026-07-07,Chennai,Groceries,5,365,RapidVan
12588,2026-07-07,Chennai,Groceries,3,218,RapidVan
11754,2026-07-07,Bengaluru,Groceries,8,746,CityLogix
12262,2026-07-07,Hyderabad,Bakery,1,81,QuickDash
11756,2026-07-07,Hyderabad,Beverages,1,47,CityLogix
12573,2026-07-07,Hyderabad,Household Essentials,8,1073,QuickDash
12667,2026-07-07,Bengaluru,Bakery,2,150,CityLogix
12559,2026-07-07,Chennai,Snacks,3,177,CityLogix
11771,2026-07-07,Chennai,Personal Care,8,1170,LocalHub
12708,2026-07-07,Chennai,Bakery,1,65,CityLogix
12294,2026-07-07,Hyderabad,Beverages,5,217,CityLogix
12299,2026-07-07,Bengaluru,Dairy,2,116,CityLogix
12115,2026-07-07,Pune,Snacks,3,193,CityLogix
12354,2026-07-07,Bengaluru,Groceries,5,499,RapidVan
11795,2026-07-07,Hyderabad,Snacks,1,59,CityLogix
13053,2026-07-07,Chennai,Dairy,8,391,LocalHub
12093,2026-07-07,Bengaluru,Snacks,4,253,CityLogix
12077,2026-07-07,Hyderabad,Dairy,5,324,SwiftKart
12760,2026-07-07,Hyderabad,Bakery,4,264,SwiftKart
12380,2026-07-07,Pune,Dairy,2,127,LocalHub
12104,2026-07-07,Hyderabad,Frozen Foods,1,133,RapidVan
10944,2026-07-07,Pune,Dairy,3,189,LocalHub
13320,2026-07-07,Hyderabad,Baby Care,1,211,RapidVan
11382,2026-07-07,Bengaluru,Groceries,2,202,RapidVan
13435,2026-07-07,Bengaluru,Bakery,3,223,CityLogix
11275,2026-07-07,Chennai,Groceries,4,300,SwiftKart
13700,2026-07-07,Hyderabad,Dairy,4,229,SwiftKart
13738,2026-07-07,Chennai,Snacks,7,383,LocalHub
13410,2026-07-07,Hyderabad,Snacks,1,45,LocalHub
11089,2026-07-07,Pune,Beverages,8,493,QuickDash
13815,2026-07-07,Hyderabad,Groceries,8,712,LocalHub
11313,2026-07-07,Pune,Personal Care,4,596,QuickDash
13722,2026-07-07,Hyderabad,Personal Care,6,840,CityLogix
13520,2026-07-07,Chennai,Groceries,4,322,QuickDash
13257,2026-07-07,Bengaluru,Frozen Foods,8,1232,RapidVan
11180,2026-07-07,Chennai,Baby Care,5,876,RapidVan
13323,2026-07-07,Chennai,Groceries,2,170,LocalHub
13825,2026-07-07,Chennai,Groceries,6,439,CityLogix
10983,2026-07-07,Bengaluru,Household Essentials,6,740,RapidVan
11289,2026-07-07,Hyderabad,Beverages,3,127,LocalHub
11378,2026-07-07,Hyderabad,Baby Care,4,901,RapidVan
11369,2026-07-07,Bengaluru,Snacks,1,62,CityLogix
11346,2026-07-07,Hyderabad,Household Essentials,1,121,CityLogix
11040,2026-07-07,Chennai,Bakery,1,54,QuickDash
13283,2026-07-07,Pune,Groceries,5,549,CityLogix
13595,2026-07-07,Chennai,Groceries,2,171,CityLogix
13555,2026-07-07,Pune,Beverages,5,260,CityLogix
11327,2026-07-07,Bengaluru,Bakery,7,555,QuickDash
11052,2026-07-07,Pune,Bakery,4,303,CityLogix
13684,2026-07-07,Hyderabad,Frozen Foods,3,367,RapidVan
13785,2026-07-07,Hyderabad,Bakery,3,240,QuickDash
11017,2026-07-07,Bengaluru,Personal Care,3,499,LocalHub
13255,2026-07-07,Bengaluru,Snacks,3,207,LocalHub
10955,2026-07-07,Bengaluru,Baby Care,1,174,CityLogix
13844,2026-07-07,Chennai,Snacks,1,53,CityLogix
11366,2026-07-07,Bengaluru,Dairy,3,173,CityLogix
11457,2026-07-07,Chennai,Snacks,1,56,LocalHub
13535,2026-07-07,Hyderabad,Beverages,1,46,SwiftKart
11470,2026-07-07,Chennai,Dairy,8,348,CityLogix
12303,2026-07-08,Hyderabad,Dairy,1,61,RapidVan
12852,2026-07-08,Pune,Snacks,6,445,LocalHub
12083,2026-07-08,Chennai,Snacks,7,353,QuickDash
12011,2026-07-08,Chennai,Household Essentials,7,651,CityLogix
13608,2026-07-08,Chennai,Groceries,2,162,CityLogix
12532,2026-07-08,Bengaluru,Snacks,2,106,SwiftKart
12555,2026-07-08,Hyderabad,Bakery,1,69,SwiftKart
11199,2026-07-08,Hyderabad,Groceries,6,615,SwiftKart
11731,2026-07-08,Bengaluru,Dairy,8,445,RapidVan
13306,2026-07-08,Chennai,Groceries,4,328,LocalHub
12340,2026-07-08,Bengaluru,Snacks,3,175,LocalHub
13554,2026-07-08,Bengaluru,Household Essentials,4,506,LocalHub
11259,2026-07-08,Pune,Personal Care,4,680,LocalHub
12812,2026-07-08,Chennai,Household Essentials,28,2654,RapidVan
12002,2026-07-08,Chennai,Frozen Foods,7,819,RapidVan
11452,2026-07-08,Pune,Beverages,3,167,LocalHub
12269,2026-07-08,Pune,Baby Care,3,670,LocalHub
13059,2026-07-08,Hyderabad,Frozen Foods,1,116,QuickDash
13485,2026-07-08,Hyderabad,Household Essentials,4,502,QuickDash
12933,2026-07-08,Bengaluru,Household Essentials,2,255,SwiftKart
12203,2026-07-08,Chennai,Snacks,1,58,LocalHub
11917,2026-07-08,Chennai,Household Essentials,6,648,QuickDash
11916,2026-07-08,Chennai,Snacks,4,244,RapidVan
11910,2026-07-08,Hyderabad,Groceries,2,182,LocalHub
11324,2026-07-08,Chennai,Beverages,1,44,SwiftKart
11944,2026-07-08,Hyderabad,Personal Care,3,400,RapidVan
11361,2026-07-08,Hyderabad,Frozen Foods,5,609,LocalHub
13465,2026-07-08,Hyderabad,Frozen Foods,6,861,CityLogix
11368,2026-07-08,Bengaluru,Baby Care,2,362,RapidVan
12893,2026-07-08,Chennai,Groceries,3,252,LocalHub
11869,2026-07-08,Hyderabad,Groceries,6,555,CityLogix
11964,2026-07-08,Chennai,Groceries,8,653,SwiftKart
12889,2026-07-08,Bengaluru,Snacks,7,450,CityLogix
13407,2026-07-08,Bengaluru,Snacks,4,263,LocalHub
11309,2026-07-08,Hyderabad,Snacks,2,117,QuickDash
13001,2026-07-08,Hyderabad,Groceries,7,648,CityLogix
12875,2026-07-08,Chennai,Groceries,8,654,SwiftKart
11081,2026-07-08,Chennai,Groceries,4,325,SwiftKart
13017,2026-07-08,Hyderabad,Baby Care,6,1090,LocalHub
13532,2026-07-08,Chennai,Bakery,5,350,QuickDash
11183,2026-07-08,Pune,Beverages,4,233,CityLogix
12570,2026-07-08,Pune,Beverages,8,428,RapidVan
13365,2026-07-08,Hyderabad,Dairy,6,358,LocalHub
13045,2026-07-08,Bengaluru,Beverages,3,136,QuickDash
12146,2026-07-08,Chennai,Snacks,7,365,LocalHub
13360,2026-07-08,Chennai,Dairy,2,93,RapidVan
13755,2026-07-08,Pune,Snacks,8,620,QuickDash
12853,2026-07-08,Hyderabad,Groceries,1,102,RapidVan
11217,2026-07-08,Hyderabad,Bakery,3,194,CityLogix
11471,2026-07-08,Bengaluru,Snacks,4,249,LocalHub
12411,2026-07-08,Chennai,Personal Care,1,117,RapidVan
12418,2026-07-08,Bengaluru,Groceries,3,279,CityLogix
10975,2026-07-08,Bengaluru,Snacks,8,474,QuickDash
13211,2026-07-08,Chennai,Baby Care,5,875,QuickDash
11625,2026-07-08,Hyderabad,Personal Care,6,871,LocalHub
11223,2026-07-08,Chennai,Groceries,8,654,LocalHub
13173,2026-07-08,Chennai,Baby Care,8,1378,RapidVan
12456,2026-07-08,Hyderabad,Household Essentials,6,761,LocalHub
11605,2026-07-08,Bengaluru,Snacks,4,299,RapidVan
12793,2026-07-08,Hyderabad,Frozen Foods,2,241,CityLogix
12086,2026-07-08,Chennai,Groceries,4,341,CityLogix
13177,2026-07-08,Hyderabad,Beverages,2,94,CityLogix
12750,2026-07-08,Hyderabad,Snacks,2,116,QuickDash
12777,2026-07-08,Chennai,Groceries,1,76,QuickDash
12791,2026-07-08,Chennai,Groceries,1,81,CityLogix
12282,2026-07-09,Pune,Groceries,6,661,LocalHub
11987,2026-07-09,Bengaluru,Snacks,7,397,CityLogix
11535,2026-07-09,Chennai,Frozen Foods,5,550,RapidVan
12156,2026-07-09,Chennai,Household Essentials,6,681,LocalHub
12737,2026-07-09,Chennai,Household Essentials,4,408,RapidVan
12780,2026-07-09,Chennai,Groceries,3,216,SwiftKart
11439,2026-07-09,Pune,Groceries,2,197,CityLogix
12783,2026-07-09,Chennai,Snacks,6,315,QuickDash
13828,2026-07-09,Bengaluru,Snacks,7,417,LocalHub
11049,2026-07-09,Pune,Groceries,7,688,QuickDash
11047,2026-07-09,Chennai,Groceries,7,533,QuickDash
13383,2026-07-09,Hyderabad,Snacks,3,181,CityLogix
12855,2026-07-09,Chennai,Groceries,3,247,CityLogix
11783,2026-07-09,Bengaluru,Household Essentials,4,471,LocalHub
12789,2026-07-09,Pune,Frozen Foods,5,699,CityLogix
12301,2026-07-09,Pune,Household Essentials,3,374,QuickDash
12138,2026-07-09,Bengaluru,Personal Care,7,1089,QuickDash
11467,2026-07-09,Chennai,Groceries,2,163,LocalHub
11768,2026-07-09,Hyderabad,Beverages,6,241,RapidVan
13541,2026-07-09,Bengaluru,Dairy,2,98,CityLogix
13361,2026-07-09,Bengaluru,Dairy,6,342,LocalHub
11825,2026-07-09,Chennai,Groceries,4,291,CityLogix
11631,2026-07-09,Pune,Bakery,5,403,RapidVan
12265,2026-07-09,Chennai,Groceries,5,364,SwiftKart
13640,2026-07-09,Chennai,Baby Care,4,726,LocalHub
12654,2026-07-09,Chennai,Frozen Foods,8,920,LocalHub
12943,2026-07-09,Bengaluru,Baby Care,6,1353,LocalHub
12657,2026-07-09,Chennai,Dairy,2,93,QuickDash
12911,2026-07-09,Chennai,Baby Care,3,513,QuickDash
11908,2026-07-09,Chennai,Household Essentials,8,807,LocalHub
11359,2026-07-09,Chennai,Beverages,7,295,RapidVan
13842,2026-07-09,Pune,Snacks,5,339,QuickDash
11322,2026-07-09,Chennai,Beverages,2,76,QuickDash
11585,2026-07-09,Bengaluru,Snacks,3,180,LocalHub
13670,2026-07-09,Pune,Bakery,4,315,QuickDash
12216,2026-07-09,Hyderabad,Household Essentials,5,707,RapidVan
11317,2026-07-09,Hyderabad,Bakery,3,207,RapidVan
13018,2026-07-09,Chennai,Groceries,8,646,SwiftKart
11953,2026-07-09,Chennai,Beverages,7,248,CityLogix
11388,2026-07-09,Pune,Dairy,4,223,QuickDash
11394,2026-07-09,Chennai,Groceries,1,84,SwiftKart
13709,2026-07-09,Chennai,Beverages,8,315,QuickDash
13586,2026-07-09,Hyderabad,Household Essentials,5,596,LocalHub
11410,2026-07-09,Hyderabad,Beverages,2,74,QuickDash
13205,2026-07-09,Bengaluru,Dairy,7,297,LocalHub
11577,2026-07-09,Bengaluru,Snacks,5,318,QuickDash
11414,2026-07-09,Pune,Baby Care,5,1196,CityLogix
11229,2026-07-09,Bengaluru,Snacks,1,55,SwiftKart
12574,2026-07-09,Bengaluru,Snacks,1,63,CityLogix
11421,2026-07-09,Chennai,Groceries,7,531,CityLogix
12309,2026-07-09,Chennai,Bakery,4,243,RapidVan
13243,2026-07-09,Chennai,Groceries,2,161,QuickDash
12980,2026-07-09,Chennai,Beverages,2,78,RapidVan
11752,2026-07-09,Bengaluru,Bakery,4,267,LocalHub
13146,2026-07-09,Pune,Groceries,7,716,LocalHub
11529,2026-07-09,Pune,Dairy,5,306,RapidVan
12525,2026-07-09,Chennai,Groceries,2,151,QuickDash
13819,2026-07-09,Hyderabad,Bakery,6,385,CityLogix
13607,2026-07-09,Bengaluru,Groceries,7,661,QuickDash
11726,2026-07-09,Bengaluru,Dairy,2,117,CityLogix
11523,2026-07-09,Bengaluru,Beverages,7,364,SwiftKart
12488,2026-07-09,Chennai,Frozen Foods,2,233,CityLogix
11538,2026-07-09,Chennai,Groceries,5,455,LocalHub
10988,2026-07-09,Bengaluru,Frozen Foods,7,890,QuickDash
13160,2026-07-09,Bengaluru,Snacks,8,516,CityLogix
13772,2026-07-09,Hyderabad,Snacks,5,289,RapidVan
11511,2026-07-09,Bengaluru,Dairy,6,338,RapidVan
11219,2026-07-09,Hyderabad,Snacks,4,228,SwiftKart
13258,2026-07-09,Hyderabad,Snacks,1,58,CityLogix
12542,2026-07-09,Bengaluru,Groceries,1,91,QuickDash
11515,2026-07-09,Chennai,Groceries,5,468,LocalHub
11258,2026-07-09,Hyderabad,Frozen Foods,1,125,SwiftKart
11867,2026-07-10,Bengaluru,Bakery,8,511,RapidVan
11618,2026-07-10,Bengaluru,Beverages,3,150,CityLogix
11114,2026-07-10,Bengaluru,Bakery,4,291,SwiftKart
13132,2026-07-10,Hyderabad,Bakery,5,284,RapidVan
11267,2026-07-10,Bengaluru,Bakery,4,300,RapidVan
11708,2026-07-10,Pune,Frozen Foods,1,159,CityLogix
13288,2026-07-10,Bengaluru,Baby Care,3,634,LocalHub
11844,2026-07-10,Hyderabad,Frozen Foods,6,774,SwiftKart
12999,2026-07-10,Bengaluru,Dairy,6,318,QuickDash
11230,2026-07-10,Bengaluru,Beverages,6,279,LocalHub
12976,2026-07-10,Pune,Household Essentials,3,373,LocalHub
13511,2026-07-10,Bengaluru,Bakery,6,494,QuickDash
11959,2026-07-10,Bengaluru,Household Essentials,3,352,QuickDash
11958,2026-07-10,Hyderabad,Beverages,8,316,RapidVan
11864,2026-07-10,Chennai,Groceries,7,615,CityLogix
12727,2026-07-10,Hyderabad,Snacks,3,179,SwiftKart
11314,2026-07-10,Hyderabad,Snacks,5,286,LocalHub
11113,2026-07-10,Bengaluru,Household Essentials,8,1023,SwiftKart
13208,2026-07-10,Bengaluru,Personal Care,3,432,LocalHub
11620,2026-07-10,Pune,Snacks,4,256,RapidVan
11880,2026-07-10,Hyderabad,Groceries,5,449,CityLogix
11007,2026-07-10,Pune,Groceries,8,771,SwiftKart
12172,2026-07-10,Hyderabad,Groceries,3,280,QuickDash
11966,2026-07-10,Bengaluru,Personal Care,5,745,RapidVan
11622,2026-07-10,Bengaluru,Snacks,6,395,RapidVan
13513,2026-07-10,Chennai,Groceries,1,78,QuickDash
11674,2026-07-10,Bengaluru,Dairy,7,384,RapidVan
12997,2026-07-10,Bengaluru,Snacks,7,409,SwiftKart
12348,2026-07-10,Hyderabad,Groceries,4,365,QuickDash
11169,2026-07-10,Hyderabad,Groceries,3,300,QuickDash
13764,2026-07-10,Bengaluru,Household Essentials,5,642,CityLogix
12507,2026-07-10,Pune,Beverages,8,402,LocalHub
11545,2026-07-10,Pune,Household Essentials,1,114,CityLogix
13276,2026-07-10,Hyderabad,Frozen Foods,8,1065,SwiftKart
11602,2026-07-10,Chennai,Groceries,3,264,RapidVan
11358,2026-07-10,Bengaluru,Snacks,2,103,SwiftKart
12940,2026-07-10,Pune,Household Essentials,4,551,LocalHub
12756,2026-07-10,Bengaluru,Beverages,1,49,CityLogix
11599,2026-07-10,Hyderabad,Beverages,7,331,LocalHub
13662,2026-07-10,Hyderabad,Groceries,6,529,SwiftKart
12733,2026-07-10,Bengaluru,Snacks,7,422,CityLogix
11685,2026-07-10,Bengaluru,Snacks,5,288,CityLogix
12652,2026-07-10,Pune,Groceries,1,94,RapidVan
13647,2026-07-10,Bengaluru,Frozen Foods,1,113,CityLogix
12928,2026-07-10,Bengaluru,Personal Care,2,254,RapidVan
12927,2026-07-10,Chennai,Groceries,6,564,QuickDash
13478,2026-07-10,Bengaluru,Frozen Foods,7,1036,SwiftKart
13487,2026-07-10,Pune,Household Essentials,4,552,QuickDash
13591,2026-07-10,Hyderabad,Baby Care,7,1281,RapidVan
11684,2026-07-10,Pune,Snacks,2,124,RapidVan
