Order ID,Order Date,City,Category,Quantity,Revenue (INR),Delivery Partner
12140,2026-08-05,Pune,Snacks,6,349,SwiftKart
13046,2026-08-05,Hyderabad,Bakery,8,563,SwiftKart
12190,2026-08-05,Bengaluru,Frozen Foods,8,1090,SwiftKart
11956,2026-08-05,Bengaluru,Groceries,6,520,RapidVan
12197,2026-08-05,Chennai,Snacks,1,55,LocalHub
12077,2026-08-05,Pune,Beverages,5,213,RapidVan
10161,2026-08-05,Chennai,Dairy,1,53,CityLogix
13073,2026-08-05,Chennai,Groceries,2,202,QuickDash
13074,2026-08-05,Pune,Snacks,5,344,LocalHub
11991,2026-08-05,Bengaluru,Groceries,6,495,QuickDash
12829,2026-08-06,Chennai,Dairy,8,392,SwiftKart
12316,2026-08-06,Pune,Personal Care,4,627,SwiftKart
10606,2026-08-06,Bengaluru,Snacks,7,468,QuickDash
12053,2026-08-06,Chennai,Snacks,7,420,SwiftKart
12805,2026-08-06,Chennai,Bakery,3,192,RapidVan
10931,2026-08-06,Hyderabad,Bakery,4,286,SwiftKart
12998,2026-08-06,Chennai,Frozen Foods,6,736,QuickDash
12999,2026-08-06,Chennai,Beverages,4,214,CityLogix
12691,2026-08-06,Pune,Groceries,1,91,CityLogix
10936,2026-08-06,Hyderabad,Dairy,7,368,QuickDash
12684,2026-08-06,Chennai,Beverages,2,104,QuickDash
12089,2026-08-06,Bengaluru,Snacks,1,62,LocalHub
12105,2026-08-06,Bengaluru,Household Essentials,2,281,QuickDash
13085,2026-08-06,Chennai,Household Essentials,7,853,RapidVan
10964,2026-08-06,Hyderabad,Bakery,7,466,CityLogix
12784,2026-08-06,Hyderabad,Dairy,6,362,SwiftKart
10584,2026-08-06,Bengaluru,Personal Care,5,709,QuickDash
11715,2026-08-06,Bengaluru,Baby Care,7,1354,CityLogix
11748,2026-08-06,Hyderabad,Groceries,8,729,CityLogix
12302,2026-08-06,Bengaluru,Groceries,6,552,QuickDash
10785,2026-08-06,Bengaluru,Frozen Foods,6,828,CityLogix
10829,2026-08-06,Bengaluru,Baby Care,5,952,SwiftKart
11946,2026-08-06,Bengaluru,Snacks,8,406,QuickDash
10818,2026-08-06,Bengaluru,Bakery,6,476,CityLogix
11935,2026-08-06,Pune,Personal Care,1,139,RapidVan
12727,2026-08-06,Bengaluru,Personal Care,4,671,RapidVan
10847,2026-08-06,Bengaluru,Frozen Foods,4,532,SwiftKart
10177,2026-08-06,Bengaluru,Beverages,4,203,LocalHub
10163,2026-08-06,Pune,Bakery,7,448,LocalHub
11964,2026-08-06,Hyderabad,Household Essentials,8,1096,CityLogix
11971,2026-08-06,Bengaluru,Beverages,4,197,SwiftKart
10246,2026-08-06,Bengaluru,Snacks,1,57,CityLogix
10858,2026-08-06,Hyderabad,Bakery,5,350,LocalHub
11829,2026-08-06,Hyderabad,Groceries,7,627,LocalHub
12275,2026-08-06,Hyderabad,Frozen Foods,1,132,CityLogix
11983,2026-08-06,Chennai,Dairy,6,331,QuickDash
10220,2026-08-06,Hyderabad,Groceries,7,717,QuickDash
10625,2026-08-06,Hyderabad,Groceries,4,376,SwiftKart
11785,2026-08-06,Bengaluru,Dairy,6,352,CityLogix
12700,2026-08-06,Hyderabad,Groceries,1,87,SwiftKart
10911,2026-08-06,Hyderabad,Bakery,1,61,RapidVan
12297,2026-08-06,Bengaluru,Bakery,7,517,SwiftKart
10917,2026-08-06,Hyderabad,Snacks,8,500,LocalHub
11979,2026-08-06,Hyderabad,Snacks,8,451,RapidVan
11167,2026-08-06,Chennai,Groceries,2,168,SwiftKart
10394,2026-08-06,Bengaluru,Frozen Foods,2,254,QuickDash
12941,2026-08-06,Bengaluru,Snacks,5,250,LocalHub
11516,2026-08-06,Hyderabad,Bakery,1,68,QuickDash
12559,2026-08-06,Pune,Beverages,8,415,RapidVan
11235,2026-08-06,Hyderabad,Beverages,5,217,LocalHub
11241,2026-08-06,Pune,Beverages,4,185,SwiftKart
12956,2026-08-06,Bengaluru,Frozen Foods,6,656,RapidVan
11477,2026-08-06,Bengaluru,Snacks,2,137,SwiftKart
11242,2026-08-06,Hyderabad,Household Essentials,7,866,CityLogix
11473,2026-08-06,Pune,Groceries,4,327,LocalHub
12644,2026-08-06,Pune,Snacks,3,197,LocalHub
11551,2026-08-06,Chennai,Frozen Foods,1,138,RapidVan
12458,2026-08-06,Chennai,Snacks,3,164,QuickDash
10973,2026-08-06,Chennai,Groceries,3,286,CityLogix
11294,2026-08-06,Chennai,Groceries,2,185,LocalHub
12465,2026-08-06,Chennai,Groceries,8,638,CityLogix
11407,2026-08-06,Chennai,Household Essentials,6,656,QuickDash
11403,2026-08-06,Bengaluru,Household Essentials,1,122,CityLogix
11308,2026-08-06,Bengaluru,Groceries,4,329,RapidVan
11325,2026-08-06,Chennai,Beverages,3,126,CityLogix
11328,2026-08-06,Bengaluru,Groceries,24,2034,CityLogix
11363,2026-08-06,Bengaluru,Personal Care,8,1187,CityLogix
12531,2026-08-06,Chennai,Beverages,8,423,RapidVan
11011,2026-08-06,Hyderabad,Groceries,7,583,QuickDash
12608,2026-08-06,Chennai,Groceries,3,257,SwiftKart
12516,2026-08-06,Pune,Dairy,8,433,CityLogix
11553,2026-08-06,Bengaluru,Household Essentials,3,379,LocalHub
11616,2026-08-06,Pune,Dairy,8,495,LocalHub
12980,2026-08-06,Bengaluru,Snacks,6,381,QuickDash
10993,2026-08-06,Hyderabad,Dairy,5,284,SwiftKart
10566,2026-08-06,Hyderabad,Groceries,3,286,CityLogix
11174,2026-08-06,Pune,Groceries,4,371,RapidVan
10573,2026-08-06,Pune,Groceries,5,397,QuickDash
10291,2026-08-06,Pune,Household Essentials,1,130,QuickDash
12660,2026-08-06,Hyderabad,Baby Care,4,842,SwiftKart
11665,2026-08-06,Bengaluru,Dairy,7,356,SwiftKart
10298,2026-08-06,Hyderabad,Dairy,3,166,CityLogix
11149,2026-08-07,Bengaluru,Beverages,6,252,QuickDash
12745,2026-08-07,Bengaluru,Beverages,7,337,SwiftKart
10717,2026-08-07,Hyderabad,Bakery,1,69,RapidVan
11168,2026-08-07,Chennai,Personal Care,1,159,QuickDash
11275,2026-08-07,Hyderabad,Bakery,4,281,LocalHub
12130,2026-08-07,Pune,Personal Care,5,804,LocalHub
11969,2026-08-07,Bengaluru,Snacks,7,468,CityLogix
11302,2026-08-07,Bengaluru,Snacks,4,256,RapidVan
11980,2026-08-07,Hyderabad,Personal Care,2,326,SwiftKart
12137,2026-08-07,Hyderabad,Household Essentials,4,562,RapidVan
12781,2026-08-07,Bengaluru,Dairy,1,65,CityLogix
11285,2026-08-07,Bengaluru,Snacks,8,555,LocalHub
11261,2026-08-07,Pune,Dairy,6,391,RapidVan
12604,2026-08-07,Hyderabad,Personal Care,1,133,QuickDash
10743,2026-08-07,Bengaluru,Frozen Foods,7,880,QuickDash
12769,2026-08-07,Pune,Baby Care,4,778,CityLogix
12083,2026-08-07,Hyderabad,Personal Care,4,609,RapidVan
11217,2026-08-07,Bengaluru,Beverages,5,195,CityLogix
12069,2026-08-07,Bengaluru,Snacks,4,261,SwiftKart
12766,2026-08-07,Hyderabad,Beverages,7,284,QuickDash
12159,2026-08-07,Hyderabad,Bakery,7,431,QuickDash
11230,2026-08-07,Bengaluru,Groceries,1,98,LocalHub
11259,2026-08-07,Chennai,Personal Care,4,542,RapidVan
11214,2026-08-07,Hyderabad,Dairy,8,427,SwiftKart
12598,2026-08-07,Hyderabad,Frozen Foods,1,124,LocalHub
12027,2026-08-07,Bengaluru,Bakery,2,130,SwiftKart
12026,2026-08-07,Pune,Frozen Foods,3,407,RapidVan
12186,2026-08-07,Bengaluru,Snacks,2,122,SwiftKart
12016,2026-08-07,Chennai,Groceries,2,188,SwiftKart
11119,2026-08-07,Hyderabad,Bakery,4,250,CityLogix
11106,2026-08-07,Pune,Snacks,6,366,CityLogix
11954,2026-08-07,Chennai,Groceries,7,657,SwiftKart
11254,2026-08-07,Pune,Bakery,4,248,LocalHub
10969,2026-08-07,Pune,Snacks,4,240,QuickDash
12619,2026-08-07,Bengaluru,Bakery,7,453,QuickDash
11025,2026-08-07,Bengaluru,Snacks,2,128,CityLogix
12298,2026-08-07,Chennai,Groceries,21,1689,CityLogix
11777,2026-08-07,Hyderabad,Snacks,6,337,QuickDash
11530,2026-08-07,Bengaluru,Personal Care,3,479,QuickDash
12304,2026-08-07,Chennai,Beverages,4,201,LocalHub
11768,2026-08-07,Pune,Household Essentials,4,586,QuickDash
10920,2026-08-07,Bengaluru,Bakery,7,514,CityLogix
11005,2026-08-07,Pune,Snacks,8,412,LocalHub
11563,2026-08-07,Bengaluru,Snacks,2,128,CityLogix
11569,2026-08-07,Chennai,Frozen Foods,5,685,QuickDash
13087,2026-08-07,Hyderabad,Personal Care,7,1234,SwiftKart
11622,2026-08-07,Chennai,Dairy,2,108,CityLogix
10947,2026-08-07,Bengaluru,Groceries,20,1761,RapidVan
12360,2026-08-07,Chennai,Groceries,2,188,CityLogix
11657,2026-08-07,Pune,Snacks,8,506,CityLogix
10957,2026-08-07,Chennai,Personal Care,6,958,SwiftKart
10982,2026-08-07,Chennai,Groceries,3,249,QuickDash
10965,2026-08-07,Pune,Beverages,2,83,RapidVan
12676,2026-08-07,Chennai,Groceries,8,670,CityLogix
11026,2026-08-07,Hyderabad,Snacks,7,415,SwiftKart
11780,2026-08-07,Hyderabad,Personal Care,1,148,SwiftKart
11514,2026-08-07,Chennai,Groceries,6,567,CityLogix
11503,2026-08-07,Bengaluru,Snacks,3,202,QuickDash
11364,2026-08-07,Hyderabad,Personal Care,5,773,SwiftKart
11376,2026-08-07,Bengaluru,Frozen Foods,1,126,LocalHub
12796,2026-08-07,Chennai,Personal Care,2,274,SwiftKart
11389,2026-08-07,Bengaluru,Dairy,6,363,SwiftKart
11441,2026-08-07,Chennai,Baby Care,7,1332,CityLogix
11886,2026-08-07,Bengaluru,Dairy,6,309,LocalHub
10855,2026-08-07,Hyderabad,Personal Care,7,1026,QuickDash
11878,2026-08-07,Bengaluru,Personal Care,3,403,SwiftKart
12717,2026-08-07,Bengaluru,Snacks,4,227,QuickDash
11330,2026-08-07,Hyderabad,Bakery,8,445,LocalHub
11468,2026-08-07,Chennai,Snacks,8,443,LocalHub
11857,2026-08-07,Bengaluru,Snacks,8,484,CityLogix
11847,2026-08-07,Pune,Dairy,2,109,CityLogix
11825,2026-08-07,Hyderabad,Personal Care,2,313,CityLogix
11041,2026-08-07,Chennai,Groceries,4,382,LocalHub
11475,2026-08-07,Hyderabad,Household Essentials,3,374,CityLogix
11801,2026-08-07,Hyderabad,Groceries,5,430,CityLogix
12449,2026-08-07,Hyderabad,Frozen Foods,5,683,CityLogix
11793,2026-08-07,Pune,Snacks,2,109,RapidVan
12708,2026-08-07,Pune,Baby Care,7,1308,LocalHub
11872,2026-08-07,Pune,Frozen Foods,4,436,RapidVan
11702,2026-08-07,Hyderabad,Groceries,3,272,QuickDash
11115,2026-08-07,Pune,Groceries,7,622,LocalHub
10229,2026-08-07,Pune,Groceries,8,653,LocalHub
10544,2026-08-07,Chennai,Groceries,8,794,LocalHub
10243,2026-08-07,Chennai,Bakery,4,275,CityLogix
13058,2026-08-07,Hyderabad,Baby Care,7,1408,SwiftKart
12909,2026-08-07,Hyderabad,Groceries,7,582,CityLogix
10468,2026-08-07,Pune,Dairy,2,103,CityLogix
10107,2026-08-07,Pune,Personal Care,7,1000,CityLogix
10272,2026-08-07,Hyderabad,Baby Care,1,245,LocalHub
10326,2026-08-07,Bengaluru,Baby Care,6,1065,QuickDash
10604,2026-08-07,Bengaluru,Household Essentials,3,357,LocalHub
13052,2026-08-07,Hyderabad,Snacks,5,295,SwiftKart
10358,2026-08-07,Hyderabad,Snacks,4,213,CityLogix
10526,2026-08-07,Bengaluru,Dairy,7,395,SwiftKart
13011,2026-08-07,Bengaluru,Groceries,5,517,CityLogix
10338,2026-08-07,Chennai,Groceries,3,294,RapidVan
10411,2026-08-07,Chennai,Frozen Foods,5,682,SwiftKart
13015,2026-08-07,Pune,Groceries,8,675,RapidVan
12957,2026-08-07,Hyderabad,Household Essentials,1,119,LocalHub
10232,2026-08-07,Chennai,Groceries,4,415,RapidVan
10293,2026-08-07,Bengaluru,Groceries,5,446,QuickDash
12947,2026-08-07,Pune,Dairy,3,181,SwiftKart
10292,2026-08-07,Pune,Groceries,4,333,SwiftKart
11976,2026-08-08,Hyderabad,Beverages,6,265,QuickDash
12204,2026-08-08,Pune,Dairy,5,260,SwiftKart
12161,2026-08-08,Hyderabad,Beverages,8,342,LocalHub
10850,2026-08-08,Chennai,Dairy,8,455,SwiftKart
10486,2026-08-08,Hyderabad,Baby Care,5,1060,CityLogix
10262,2026-08-08,Chennai,Dairy,2,108,CityLogix
12200,2026-08-08,Pune,Groceries,1,102,SwiftKart
11993,2026-08-08,Pune,Frozen Foods,8,1078,CityLogix
11136,2026-08-08,Hyderabad,Household Essentials,6,796,SwiftKart
12386,2026-08-08,Bengaluru,Frozen Foods,5,646,QuickDash
11179,2026-08-08,Bengaluru,Beverages,1,35,LocalHub
10481,2026-08-08,Chennai,Household Essentials,1,117,SwiftKart
10844,2026-08-08,Bengaluru,Household Essentials,7,750,QuickDash
12564,2026-08-08,Chennai,Groceries,1,84,SwiftKart
11183,2026-08-08,Bengaluru,Bakery,2,158,CityLogix
10809,2026-08-08,Bengaluru,Personal Care,3,458,RapidVan
10453,2026-08-08,Bengaluru,Beverages,4,165,SwiftKart
12899,2026-08-08,Pune,Household Essentials,5,659,RapidVan
11736,2026-08-08,Chennai,Frozen Foods,3,383,CityLogix
10659,2026-08-08,Bengaluru,Personal Care,1,135,CityLogix
11246,2026-08-08,Bengaluru,Snacks,3,166,QuickDash
10461,2026-08-08,Hyderabad,Snacks,3,168,CityLogix
11960,2026-08-08,Pune,Beverages,3,141,CityLogix
10474,2026-08-08,Hyderabad,Groceries,3,311,QuickDash
11229,2026-08-08,Pune,Beverages,4,202,RapidVan
11556,2026-08-08,Pune,Baby Care,5,1011,SwiftKart
11965,2026-08-08,Bengaluru,Household Essentials,4,478,CityLogix
10225,2026-08-08,Bengaluru,Personal Care,7,979,LocalHub
12563,2026-08-08,Bengaluru,Bakery,6,360,SwiftKart
12977,2026-08-08,Pune,Groceries,1,102,LocalHub
12737,2026-08-08,Chennai,Beverages,1,44,RapidVan
11573,2026-08-08,Bengaluru,Personal Care,3,425,LocalHub
11187,2026-08-08,Hyderabad,Dairy,8,465,QuickDash
10823,2026-08-08,Bengaluru,Snacks,8,498,SwiftKart
11998,2026-08-08,Pune,Beverages,1,46,CityLogix
11799,2026-08-08,Chennai,Snacks,3,179,RapidVan
11606,2026-08-08,Hyderabad,Groceries,1,99,SwiftKart
10117,2026-08-08,Bengaluru,Beverages,2,87,CityLogix
11644,2026-08-08,Pune,Dairy,3,181,SwiftKart
11648,2026-08-08,Hyderabad,Beverages,4,165,LocalHub
10925,2026-08-08,Bengaluru,Snacks,5,329,CityLogix
10926,2026-08-08,Bengaluru,Baby Care,4,911,CityLogix
10560,2026-08-08,Hyderabad,Personal Care,3,488,QuickDash
11004,2026-08-08,Hyderabad,Personal Care,4,614,QuickDash
11000,2026-08-08,Bengaluru,Dairy,3,169,LocalHub
11654,2026-08-08,Hyderabad,Household Essentials,2,240,LocalHub
10572,2026-08-08,Hyderabad,Groceries,8,673,SwiftKart
12985,2026-08-08,Bengaluru,Dairy,4,220,SwiftKart
10579,2026-08-08,Bengaluru,Groceries,2,170,SwiftKart
10580,2026-08-08,Bengaluru,Personal Care,3,430,LocalHub
13022,2026-08-08,Hyderabad,Snacks,6,358,RapidVan
11818,2026-08-08,Bengaluru,Baby Care,5,1070,CityLogix
12054,2026-08-08,Hyderabad,Frozen Foods,7,957,QuickDash
10213,2026-08-08,Hyderabad,Bakery,2,127,CityLogix
12682,2026-08-08,Pune,Bakery,2,135,RapidVan
10951,2026-08-08,Chennai,Beverages,7,290,SwiftKart
12364,2026-08-08,Bengaluru,Household Essentials,2,245,CityLogix
12841,2026-08-08,Chennai,Groceries,4,344,SwiftKart
12345,2026-08-08,Bengaluru,Snacks,7,417,LocalHub
10135,2026-08-08,Bengaluru,Snacks,6,371,RapidVan
11836,2026-08-08,Bengaluru,Bakery,3,200,RapidVan
12191,2026-08-08,Bengaluru,Household Essentials,6,761,CityLogix
11104,2026-08-08,Bengaluru,Snacks,8,385,LocalHub
12900,2026-08-08,Pune,Beverages,3,125,RapidVan
12883,2026-08-08,Chennai,Groceries,7,607,CityLogix
12620,2026-08-08,Pune,Personal Care,4,529,QuickDash
11620,2026-08-08,Hyderabad,Groceries,2,197,RapidVan
12012,2026-08-08,Pune,Groceries,6,592,LocalHub
10140,2026-08-08,Hyderabad,Beverages,5,219,CityLogix
11604,2026-08-08,Bengaluru,Bakery,1,78,CityLogix
11069,2026-08-08,Hyderabad,Snacks,6,352,RapidVan
12017,2026-08-08,Chennai,Snacks,1,60,CityLogix
10530,2026-08-08,Hyderabad,Beverages,5,221,CityLogix
11807,2026-08-08,Hyderabad,Baby Care,5,908,LocalHub
11827,2026-08-08,Pune,Household Essentials,3,339,QuickDash
10538,2026-08-08,Chennai,Baby Care,7,1544,CityLogix
11826,2026-08-08,Chennai,Personal Care,2,328,RapidVan
11043,2026-08-08,Bengaluru,Beverages,6,279,QuickDash
12072,2026-08-08,Chennai,Groceries,8,688,SwiftKart
10910,2026-08-08,Bengaluru,Baby Care,4,671,CityLogix
12079,2026-08-08,Bengaluru,Snacks,1,53,QuickDash
11737,2026-08-08,Bengaluru,Dairy,2,110,SwiftKart
10157,2026-08-08,Pune,Groceries,7,671,LocalHub
11263,2026-08-08,Chennai,Personal Care,3,399,SwiftKart
12247,2026-08-08,Pune,Snacks,7,396,SwiftKart
10777,2026-08-08,Hyderabad,Beverages,3,143,QuickDash
12308,2026-08-08,Chennai,Dairy,6,318,CityLogix
11519,2026-08-08,Bengaluru,Beverages,1,44,QuickDash
12228,2026-08-08,Chennai,Groceries,4,383,CityLogix
10696,2026-08-08,Pune,Bakery,3,211,CityLogix
11343,2026-08-08,Bengaluru,Snacks,5,322,RapidVan
10355,2026-08-08,Hyderabad,Personal Care,5,749,RapidVan
10354,2026-08-08,Chennai,Bakery,3,213,RapidVan
12779,2026-08-08,Chennai,Beverages,6,242,LocalHub
11417,2026-08-08,Pune,Beverages,6,282,QuickDash
11873,2026-08-08,Chennai,Groceries,5,499,CityLogix
10181,2026-08-08,Hyderabad,Groceries,7,621,SwiftKart
12427,2026-08-08,Hyderabad,Dairy,5,308,LocalHub
12783,2026-08-08,Pune,Groceries,4,379,SwiftKart
10410,2026-08-08,Bengaluru,Groceries,2,174,SwiftKart
11359,2026-08-08,Hyderabad,Household Essentials,2,216,RapidVan
11759,2026-08-08,Chennai,Snacks,1,58,QuickDash
10384,2026-08-08,Bengaluru,Snacks,6,379,QuickDash
11896,2026-08-08,Hyderabad,Personal Care,6,881,QuickDash
11362,2026-08-08,Hyderabad,Snacks,3,169,QuickDash
10180,2026-08-08,Pune,Groceries,2,197,QuickDash
11916,2026-08-08,Pune,Dairy,5,289,SwiftKart
12236,2026-08-08,Bengaluru,Beverages,8,359,SwiftKart
10751,2026-08-08,Bengaluru,Snacks,6,430,RapidVan
11379,2026-08-08,Chennai,Household Essentials,1,116,QuickDash
11910,2026-08-08,Bengaluru,Baby Care,5,1144,LocalHub
11762,2026-08-08,Pune,Groceries,7,569,LocalHub
13033,2026-08-08,Hyderabad,Baby Care,3,662,SwiftKart
10395,2026-08-08,Hyderabad,Dairy,8,441,CityLogix
12767,2026-08-08,Bengaluru,Snacks,6,396,LocalHub
12309,2026-08-08,Chennai,Groceries,8,660,CityLogix
11425,2026-08-08,Hyderabad,Household Essentials,7,897,QuickDash
10396,2026-08-08,Pune,Baby Care,3,608,SwiftKart
12144,2026-08-08,Bengaluru,Snacks,8,529,LocalHub
12792,2026-08-08,Bengaluru,Baby Care,6,1318,SwiftKart
10708,2026-08-08,Bengaluru,Baby Care,8,1709,SwiftKart
11933,2026-08-08,Bengaluru,Snacks,8,430,QuickDash
11527,2026-08-08,Chennai,Dairy,4,222,QuickDash
12154,2026-08-08,Hyderabad,Frozen Foods,3,387,LocalHub
10362,2026-08-08,Bengaluru,Snacks,1,63,RapidVan
12451,2026-08-08,Bengaluru,Dairy,3,147,QuickDash
11305,2026-08-08,Bengaluru,Beverages,1,43,CityLogix
11856,2026-08-08,Pune,Dairy,5,261,QuickDash
10091,2026-08-08,Chennai,Groceries,8,771,RapidVan
11270,2026-08-08,Chennai,Groceries,7,653,SwiftKart
11264,2026-08-08,Bengaluru,Snacks,7,412,CityLogix
11440,2026-08-08,Hyderabad,Household Essentials,8,995,CityLogix
12156,2026-08-08,Bengaluru,Snacks,2,106,RapidVan
11320,2026-08-08,Bengaluru,Snacks,4,263,QuickDash
11925,2026-08-08,Bengaluru,Beverages,2,94,RapidVan
11880,2026-08-08,Bengaluru,Snacks,6,315,SwiftKart
12814,2026-08-08,Bengaluru,Bakery,6,454,CityLogix
11443,2026-08-08,Hyderabad,Beverages,8,349,LocalHub
11312,2026-08-08,Bengaluru,Snacks,2,106,SwiftKart
12022,2026-08-09,Chennai,Groceries,2,173,QuickDash
12931,2026-08-09,Pune,Groceries,3,295,RapidVan
11633,2026-08-09,Bengaluru,Bakery,3,224,CityLogix
11057,2026-08-09,Hyderabad,Beverages,2,91,SwiftKart
11466,2026-08-09,Pune,Frozen Foods,8,1117,CityLogix
12446,2026-08-09,Hyderabad,Groceries,3,271,CityLogix
11394,2026-08-09,Bengaluru,Snacks,3,189,CityLogix
10365,2026-08-09,Bengaluru,Dairy,5,275,RapidVan
11393,2026-08-09,Pune,Baby Care,1,212,LocalHub
12631,2026-08-09,Bengaluru,Personal Care,4,598,CityLogix
11483,2026-08-09,Bengaluru,Groceries,5,417,RapidVan
12636,2026-08-09,Bengaluru,Household Essentials,7,793,SwiftKart
10361,2026-08-09,Bengaluru,Beverages,2,87,SwiftKart
12650,2026-08-09,Pune,Bakery,8,553,LocalHub
12036,2026-08-09,Hyderabad,Frozen Foods,5,656,RapidVan
12038,2026-08-09,Pune,Beverages,6,288,LocalHub
10559,2026-08-09,Chennai,Personal Care,5,722,RapidVan
11008,2026-08-09,Hyderabad,Household Essentials,6,755,SwiftKart
12491,2026-08-09,Chennai,Dairy,3,175,SwiftKart
12664,2026-08-09,Chennai,Snacks,1,56,LocalHub
11652,2026-08-09,Chennai,Beverages,3,125,SwiftKart
12181,2026-08-09,Hyderabad,Personal Care,5,768,QuickDash
11015,2026-08-09,Pune,Household Essentials,8,1008,LocalHub
11022,2026-08-09,Chennai,Groceries,6,519,LocalHub
12651,2026-08-09,Hyderabad,Frozen Foods,5,649,CityLogix
10210,2026-08-09,Chennai,Groceries,2,180,CityLogix
10974,2026-08-09,Chennai,Dairy,6,362,LocalHub
11889,2026-08-09,Hyderabad,Dairy,4,214,LocalHub
12461,2026-08-09,Chennai,Personal Care,5,739,SwiftKart
12679,2026-08-09,Bengaluru,Snacks,2,118,LocalHub
11447,2026-08-09,Bengaluru,Personal Care,6,778,QuickDash
10312,2026-08-09,Chennai,Dairy,6,325,SwiftKart
12187,2026-08-09,Bengaluru,Household Essentials,2,234,QuickDash
12230,2026-08-09,Hyderabad,Snacks,6,386,CityLogix
11170,2026-08-09,Hyderabad,Groceries,3,250,CityLogix
13050,2026-08-09,Bengaluru,Bakery,2,119,LocalHub
11975,2026-08-09,Bengaluru,Personal Care,4,621,QuickDash
12518,2026-08-09,Bengaluru,Frozen Foods,3,400,LocalHub
12570,2026-08-09,Bengaluru,Frozen Foods,4,552,CityLogix
10432,2026-08-09,Pune,Personal Care,7,1010,CityLogix
10433,2026-08-09,Pune,Snacks,4,254,CityLogix
11197,2026-08-09,Chennai,Groceries,4,352,QuickDash
10154,2026-08-09,Hyderabad,Dairy,3,171,LocalHub
10340,2026-08-09,Bengaluru,Snacks,2,123,QuickDash
11848,2026-08-09,Hyderabad,Beverages,4,171,RapidVan
11339,2026-08-09,Chennai,Frozen Foods,5,639,CityLogix
10469,2026-08-09,Chennai,Groceries,1,85,RapidVan
10958,2026-08-09,Bengaluru,Snacks,8,467,SwiftKart
10440,2026-08-09,Bengaluru,Snacks,3,161,CityLogix
10173,2026-08-09,Pune,Groceries,4,387,QuickDash
12408,2026-08-09,Pune,Household Essentials,3,332,RapidVan
11279,2026-08-09,Chennai,Snacks,1,62,CityLogix
11955,2026-08-09,Hyderabad,Personal Care,6,854,QuickDash
12966,2026-08-09,Hyderabad,Groceries,4,364,CityLogix
12217,2026-08-09,Bengaluru,Snacks,4,257,CityLogix
10460,2026-08-09,Hyderabad,Household Essentials,4,481,QuickDash
11539,2026-08-09,Bengaluru,Snacks,2,129,LocalHub
11540,2026-08-09,Hyderabad,Groceries,7,605,CityLogix
12544,2026-08-09,Bengaluru,Household Essentials,6,801,RapidVan
11523,2026-08-09,Hyderabad,Personal Care,8,1146,QuickDash
13037,2026-08-09,Bengaluru,Personal Care,4,636,CityLogix
10482,2026-08-09,Hyderabad,Beverages,7,328,CityLogix
11583,2026-08-09,Chennai,Bakery,5,365,LocalHub
11068,2026-08-09,Chennai,Personal Care,6,1083,SwiftKart
11492,2026-08-09,Hyderabad,Groceries,5,491,SwiftKart
10308,2026-08-09,Hyderabad,Household Essentials,4,398,CityLogix
11371,2026-08-09,Hyderabad,Bakery,4,272,LocalHub
10141,2026-08-09,Hyderabad,Bakery,6,478,CityLogix
11091,2026-08-09,Hyderabad,Groceries,6,571,SwiftKart
12882,2026-08-09,Hyderabad,Frozen Foods,7,890,SwiftKart
13028,2026-08-09,Bengaluru,Household Essentials,5,481,CityLogix
12414,2026-08-09,Hyderabad,Beverages,3,127,RapidVan
10512,2026-08-09,Chennai,Frozen Foods,8,1061,SwiftKart
12231,2026-08-09,Hyderabad,Dairy,8,461,QuickDash
11498,2026-08-09,Pune,Frozen Foods,7,816,SwiftKart
11506,2026-08-09,Chennai,Household Essentials,8,792,LocalHub
12502,2026-08-09,Bengaluru,Groceries,1,85,SwiftKart
12003,2026-08-09,Hyderabad,Beverages,4,166,CityLogix
12431,2026-08-09,Bengaluru,Beverages,3,138,QuickDash
11601,2026-08-09,Bengaluru,Personal Care,1,157,RapidVan
12193,2026-08-09,Bengaluru,Household Essentials,2,252,LocalHub
10197,2026-08-09,Hyderabad,Frozen Foods,4,508,CityLogix
11349,2026-08-09,Hyderabad,Dairy,2,117,LocalHub
11594,2026-08-09,Bengaluru,Groceries,1,84,QuickDash
11144,2026-08-09,Pune,Bakery,3,210,SwiftKart
11146,2026-08-09,Bengaluru,Frozen Foods,8,985,LocalHub
11587,2026-08-09,Hyderabad,Household Essentials,4,464,QuickDash
12198,2026-08-09,Hyderabad,Snacks,6,385,SwiftKart
12505,2026-08-09,Chennai,Groceries,1,96,LocalHub
10504,2026-08-09,Pune,Dairy,5,257,QuickDash
12353,2026-08-09,Hyderabad,Dairy,1,60,LocalHub
12272,2026-08-09,Chennai,Groceries,6,495,QuickDash
12817,2026-08-09,Bengaluru,Snacks,4,217,LocalHub
10642,2026-08-09,Hyderabad,Frozen Foods,2,250,CityLogix
10258,2026-08-09,Hyderabad,Bakery,6,464,LocalHub
10900,2026-08-09,Bengaluru,Beverages,2,81,RapidVan
12341,2026-08-09,Pune,Frozen Foods,3,373,RapidVan
13079,2026-08-09,Hyderabad,Bakery,4,274,SwiftKart
12133,2026-08-09,Bengaluru,Personal Care,3,486,SwiftKart
12328,2026-08-09,Chennai,Dairy,8,440,SwiftKart
12096,2026-08-09,Chennai,Groceries,40,3737,LocalHub
12153,2026-08-09,Chennai,Groceries,5,410,LocalHub
10723,2026-08-09,Chennai,Beverages,7,272,SwiftKart
